page_id,route,page_title,surface_kind,roles,templates,source_contract_status,visual_review,keyboard_and_screen_reader,responsive_and_zoom,workflow_validation,reviewer,findings,signoff
UI-PAGE-C4F1D739DE,/schools/<str:school_id>/close-drawer,School Close Drawer,drawer,ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; IA; PL; PROJECT_COORDINATOR,partials/schools/close_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-43A9299FB0,/schools/<str:school_id>/delete,School Delete,action,ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; IA; PL; PROJECT_COORDINATOR,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-9AB62DBEF9,/schools/<str:school_id>/edit-drawer,School Edit Drawer,drawer,ADMIN; CCEO; CD; IA; PL; PROJECT_COORDINATOR; RPL,partials/schools/edit_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-0E19B43194,/schools/<str:school_id>/reopen,School Reopen,action,ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; IA; PL; PROJECT_COORDINATOR,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-755C340D69,/schools/add-school,Add School,action,ADMIN; CCEO; CD; IA; PL; PROJECT_COORDINATOR; RPL,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-326063C770,/schools/bulk-assign-cluster,Bulk Assign Cluster,action,ADMIN; CCEO; CD; IA; PL; PROJECT_COORDINATOR; RPL,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-3B0EF3899D,/schools/bulk-assign-project,Bulk Assign Project,action,ADMIN; CCEO; CD; IA; PL; PROJECT_COORDINATOR; RPL,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-B0CF01F2F7,/schools/bulk-match-staff,Bulk Match Staff,action,ADMIN; CCEO; CD; IA; PL; PROJECT_COORDINATOR; RPL,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-ADDF2AFAA1,/schools/closed,Closed Schools · Edify,page,ADMIN; CCEO; CD; IA; PL,pages/schools/closed.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-43A1B1DC79,/schools/create-drawer,School Onboard Drawer,drawer,ADMIN; CCEO; CD; IA; PL; PROJECT_COORDINATOR; RPL,partials/schools/onboard_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-415C2B49E8,/schools/parishes,School Parish Options,partial,ADMIN; CCEO; CD; IA; PL; PROJECT_COORDINATOR; RPL,partials/schools/parish_options.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-D73CAF9D76,/schools/partial-intelligence/<str:school_id>,School Intelligence Partial,partial,ADMIN; CCEO; CD; IA; PL; PROJECT_COORDINATOR; RPL,partials/schools/directory_intelligence.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-BDD22B14F6,/schools/sub-counties,School Sub County Options,partial,ADMIN; CCEO; CD; IA; PL; PROJECT_COORDINATOR; RPL,partials/schools/sub_county_options.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-232F86FE85,/schools/upload,Upload School Data - Edify Command Center,partial,ADMIN; IA,partials/upload_result.html; pages/schools/upload.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-C1A1176BAA,/schools/upload/<str:batch_id>/preview,School Upload Preview,page,ADMIN; IA,pages/schools/upload_preview.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-4E862159DC,/schools/upload/template,School Template Download,export,ADMIN; IA,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-3C4373A6A9,/schools/uploads/<str:batch_id>/result,Import Results,page,ADMIN; IA,pages/schools/import_result.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-92FF10FD40,/search,Search,page,ACCOUNTANT; ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; HR; IA; MFI_ADMIN; MFI_OFFICER; PARTNER; PL; PROJECT_COORDINATOR; RPL; RVP,pages/search/index.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-100A4132EB,/settings,Settings · Edify,page,ACCOUNTANT; ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; HR; IA; MFI_ADMIN; MFI_OFFICER; PARTNER; PL; PROJECT_COORDINATOR; RPL; RVP,pages/settings/index.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-2F5DDB9EA2,/settings/activity-catalogue/,Activity Catalogue · Edify,page,,pages/settings/activity_catalogue.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-99CE4E6D5D,/settings/activity-catalogue/new,Activity Catalogue Create,drawer,,partials/catalogue/new_activity_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-C9AF5B9B1E,/settings/two-step/app,Authenticator app · Edify,page,,pages/settings/two_step_app.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-4A86903104,/ssa,SSA Performance,page,ACCOUNTANT; ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; HR; IA; MFI_ADMIN; MFI_OFFICER; PARTNER; PL; PROJECT_COORDINATOR; RPL; RVP,pages/analytics/workspace.html; partials/ssa/performance_workspace.html; partials/analytics/panel.html; partials/analytics/scope.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-E33623599D,/ssa/export,Ssa Performance Export,export,ACCOUNTANT; ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; HR; IA; MFI_ADMIN; MFI_OFFICER; PARTNER; PL; PROJECT_COORDINATOR; RPL; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-1B9D56BC39,/ssa/manual/,Add SSA Score - Edify Command Center,page,ADMIN; CCEO; CD; IA; PL; RVP,pages/ssa/manual_entry.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-498447B0C2,/ssa/manual/schools,Ssa Manual School Options,partial,ADMIN; CCEO; CD; IA; PL; RVP,partials/ssa/manual_school_options.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-A49DCD919B,/ssa/unmatched,Unmatched SSA Queue,page,ADMIN; IA,pages/admin/unmatched_ssa_queue.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-9AAA2B91B2,/ssa/upload/,Upload SSA Scores,page,ADMIN; CCEO; CD; IA; PL; RVP,pages/ssa/upload_center.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-8FDF0B692E,/ssa/upload/<str:batch_id>/preview/,SSA Upload Preview,page,ADMIN; CCEO; CD; IA; PL; RVP,pages/ssa/upload_preview.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-3E5F73B47D,/ssa/upload/<str:batch_id>/result/,SSA Import Result,page,ADMIN; CCEO; CD; IA; PL; RVP,pages/ssa/upload_result.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-CD5613AC6B,/ssa/upload/history/,SSA Upload History,page,ADMIN; IA,pages/ssa/upload_history.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-3DD88F7C5C,/ssa/upload/template,Ssa Template Download,export,ADMIN; CCEO; CD; IA; PL; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-8387F7ABC9,/ssa/verification/,IA SSA Verification Queue,page,ADMIN; CCEO; CD; IA; PL; RVP,pages/ssa/verification_queue.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-4F5469B895,/ssa/verification/<str:record_id>/return-drawer,Ssa Return Drawer,drawer,ADMIN; CCEO; CD; IA; PL; RVP,partials/hr/form_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-3B44A1E272,/staff,People Directory · Edify,page,ADMIN; CD; HR; PL; RVP,pages/staff/index.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-7F963ACD27,/staff/<str:user_id>,Staff Profile,page,ADMIN; CD; HR; PL; RVP,pages/staff/detail.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-37C6B437D7,/strategic-priorities,Priority Setting Dashboard · Edify,partial,ADMIN; CD; HR; IA; PL; RPL; RVP,partials/dashboards/_view_tabs.html; pages/hr/priority_configuration.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-8EA7B066B3,/strategic-priorities/action,Strategic Priority Action,action,ADMIN; CD; HR; IA; PL; RPL; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-CC14ABFA81,/succession-planning,· Edify,page,ADMIN; HR,pages/hr/module_workspace.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-FCFA103796,/support,Report a Problem,page,ACCOUNTANT; ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; HR; IA; MFI_ADMIN; MFI_OFFICER; PARTNER; PL; PROJECT_COORDINATOR; RPL; RVP,pages/admin_ops/report_problem.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-BE2BCC13AA,/support/client-defect,Client Defect Beacon,action,ACCOUNTANT; ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; HR; IA; MFI_ADMIN; MFI_OFFICER; PARTNER; PL; PROJECT_COORDINATOR; RPL; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-79D481D180,/system-health,System Health & Integrity - Edify,page,ADMIN,pages/system_health/index.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-8F0C3311A9,/target-distribution,Priorities,partial,ADMIN; CD; IA,partials/dashboards/_view_tabs.html; pages/hr/target_distribution.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-C07C292D78,/target-distribution/action,Target Distribution Action,action,ADMIN; CD; IA,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-50DEAE07D8,/target-distribution/form,Target Distribution Form,partial,ADMIN; CD; IA,partials/hr/target_distribution_form.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-22B9E5A23B,/target-distribution/import,Target Distribution Import,action,ADMIN; CD; IA,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-4A769CD0AF,/target-distribution/import/<str:batch_id>/commit,Target Distribution Import Commit,action,ADMIN; CD; IA,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-BD89383B5D,/target-distribution/import/template,Target Distribution Import Template,action,ADMIN; CD; IA,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-A9FF05F38F,/target-distribution/team,Team Priority Distribution · Edify,partial,ADMIN; PL,partials/dashboards/_view_tabs.html; pages/hr/team_target_distribution.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-E96237DE61,/target-distribution/team/action,Team Target Distribution Action,action,ADMIN; PL,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-EA89AC9A38,/team-planning-oversight/,Team Oversight,partial,ACCOUNTANT; ADMIN; CD; IA; PL; RPL; RVP,partials/targets/team/workspace.html; pages/oversight/team_planning.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-14E1DA418E,/team-planning-oversight/detail,Team Planning Oversight Detail,drawer,ACCOUNTANT; ADMIN; CD; IA; PL; RPL; RVP,partials/oversight/detail_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-368D278D44,/team-planning-oversight/export,Team Planning Oversight Export,export,ACCOUNTANT; ADMIN; CD; IA; PL; RPL; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-71A3B9A8F5,/team-planning-oversight/send,Team Planning Oversight Send,action,ACCOUNTANT; ADMIN; CD; IA; PL; RPL; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-040D721C96,/team-targets,Team Oversight · Edify,partial,ADMIN; CD; HR; IA; PL; RPL,partials/targets/team/workspace.html; pages/oversight/team_planning.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-87A552B53C,/team-targets/,Team Oversight · Edify,partial,ADMIN; CD; HR; IA; PL; RPL,partials/targets/team/workspace.html; pages/oversight/team_planning.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-24B71AE44A,/team-targets/catchup,Team Targets Catchup Create,action,ADMIN; CD; HR; IA; PL; RPL,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-6E580C4CC7,/team-targets/catchup/<str:plan_id>/action,Team Targets Catchup Action,action,ADMIN; CD; HR; IA; PL; RPL,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-A6AC9B68C1,/team-targets/day,Team Targets Day,drawer,ADMIN; CD; HR; IA; PL; RPL,partials/targets/team/day_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-28AE93C1DA,/team-targets/export,Team Targets Export,export,ADMIN; CD; HR; IA; PL; RPL,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-DAE8A5F6DE,/team-targets/matrix,Team Targets Matrix,drawer,ADMIN; CD; HR; IA; PL; RPL,partials/targets/team/matrix_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-6306B2A2D6,/team-targets/recovery,Team Targets Recovery,drawer,ADMIN; CD; HR; IA; PL; RPL,partials/targets/team/recovery_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-4899A73E26,/team-targets/sfid-backlog,Team Targets Sfid Backlog,drawer,ADMIN; CD; HR; IA; PL; RPL,partials/targets/team/sfid_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-E9A7433ABD,/team-targets/staff-drawer,Team Targets Staff Drawer,drawer,ADMIN; CD; HR; IA; PL; RPL,partials/targets/team/staff_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-6A617E75EC,/team-targets/validation-backlog,Team Targets Validation Backlog,drawer,ADMIN; CD; HR; IA; PL; RPL,partials/targets/team/validation_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-E75C7F213E,/team/coaching,· Edify,page,ADMIN; CD; PL; RPL,pages/cce_leadership/workspace.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-9CBAE36A98,/team/coaching/<str:record_id>,Team Coaching Drawer,drawer,ADMIN; CD; PL; RPL,partials/hr/form_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-3158803001,/team/coaching/<str:record_id>/follow-up,Team Coaching Follow Up Drawer,drawer,ADMIN; CD; PL; RPL,partials/hr/form_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-811CA876C6,/team/coaching/<str:record_id>/follow-up/save,Team Coaching Follow Up,action,ADMIN; CD; PL; RPL,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-9C383F09B4,/team/coaching/<str:record_id>/share,Team Coaching Share Drawer,drawer,ADMIN; CD; PL; RPL,partials/hr/form_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-9A47E8FE47,/team/coaching/<str:record_id>/share/save,Team Coaching Share,action,ADMIN; CD; PL; RPL,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-4E62201019,/team/coaching/<str:record_id>/update,Team Coaching Update,action,ADMIN; CD; PL; RPL,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-58A0F21603,/team/coaching/new,Team Coaching New Drawer,drawer,ADMIN; CD; PL; RPL,partials/hr/form_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-256E69494D,/team/coaching/record,Team Coaching Record,action,ADMIN; CD; PL; RPL,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-94BD4F6DBA,/today,Today · Edify,page,ADMIN; CCEO; IA; PL; PROJECT_COORDINATOR,pages/today/index.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-A65E98A3ED,/today/act,Today Act,partial,ADMIN; CCEO; IA; PL; PROJECT_COORDINATOR,partials/today/queue_item_done.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-E427BD31F3,/today/action,Today Action,action,ADMIN; CCEO; IA; PL; PROJECT_COORDINATOR,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-63325D0097,/today/panel,Today Panel,partial,ADMIN; CCEO; IA; PL; PROJECT_COORDINATOR,partials/today/dashboard_view.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-D10DA56BF1,/today/snooze,Today Snooze,partial,ADMIN; CCEO; IA; PL; PROJECT_COORDINATOR,partials/today/queue_item_done.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
